pruning_score_type,dataset_name,num_classes,model_name,encryption_mode,device,global_epoch,local_epoch,num_clients,models_percentage,learning_rate,batch_size,aggregation_algorithm,fedprox_mu,pruning_threshold,image_size,num_custom_layers,worker_id,execution_phase,best_round,best_f1,best_acc,best_prec,best_recall,best_loss,total_duration_sec,round_dataframe_path,pruning_num_clients,pruning_avg_train_reduction_pct,pruning_min_train_reduction_pct,pruning_max_train_reduction_pct,pruning_total_train_before,pruning_total_train_after,pruning_total_valid_preserved
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,0.5,0.0001,16,FedAvg,0.05,1.0,224,2,0,Pre-Pruning,17,0.9945411814977032,0.9945652173913044,0.9947593167701864,0.9945652173913044,0.0297965096491996,626.5474207401276,csv\Cropped_ROI\20260311-191826_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,0.5,0.0001,16,FedAvg,0.05,1.0,224,2,0,Post-Pruning,17,0.983671616280312,0.9836956521739132,0.983889751552795,0.9836956521739132,0.0676556101230823,608.660525560379,csv\Cropped_ROI\20260311-192908_Cropped_ROI_worker_0.csv,2.0,4.47,3.15,5.8,827.0,790.0,92.0
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,0.5,0.0001,16,FedProx,0.05,0.5,224,2,0,Pre-Pruning,19,0.9945836225573714,0.9945652173913044,0.9948369565217392,0.9945652173913044,0.0410559887430914,638.2801697254181,csv\Cropped_ROI\20260311-194001_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,0.5,0.0001,16,FedProx,0.05,0.5,224,2,0,Post-Pruning,15,0.978164725990813,0.9782608695652174,0.9785412353347136,0.9782608695652174,0.0868843962316927,605.1504192352295,csv\Cropped_ROI\20260311-195040_Cropped_ROI_worker_0.csv,2.0,8.34,5.33,11.35,827.0,758.0,92.0
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,0.5,0.0001,16,FedProx,0.05,1.0,224,2,0,Pre-Pruning,19,0.9891248040550747,0.9891304347826086,0.9895962732919256,0.9891304347826086,0.0407446832801012,653.8250844478607,csv\Cropped_ROI\20260311-200159_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,0.5,0.0001,16,FedProx,0.05,1.0,224,2,0,Post-Pruning,18,0.978164725990813,0.9782608695652174,0.9785412353347136,0.9782608695652174,0.0824025172699728,601.2367918491364,csv\Cropped_ROI\20260311-201234_Cropped_ROI_worker_0.csv,2.0,5.2,4.83,5.57,827.0,784.0,92.0
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,1.0,0.01,16,FedLC,0.05,0.5,224,2,0,Pre-Pruning,1,1.0,1.0,1.0,1.0,0.0071050219482023,791.5238299369812,csv\Cropped_ROI\20260311-202600_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,1.0,0.01,16,FedLC,0.05,0.5,224,2,0,Post-Pruning,3,1.0,1.0,1.0,1.0,6.128674319729452e-07,791.0447480678558,csv\Cropped_ROI\20260311-204003_Cropped_ROI_worker_0.csv,4.0,0.06,0.0,0.24,1654.0,1653.0,184.0
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,1.0,0.01,16,FedLC,0.05,1.0,224,2,0,Pre-Pruning,1,1.0,1.0,1.0,1.0,0.008063567336016,814.9882776737213,csv\Cropped_ROI\20260311-205404_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,1.0,0.01,16,FedLC,0.05,1.0,224,2,0,Post-Pruning,3,1.0,1.0,1.0,1.0,0.0031194380478549,788.9580960273743,csv\Cropped_ROI\20260311-210804_Cropped_ROI_worker_0.csv,4.0,0.06,0.0,0.24,1654.0,1653.0,184.0
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,1.0,0.01,16,FedAvg,0.05,0.5,224,2,0,Pre-Pruning,3,1.0,1.0,1.0,1.0,0.0010152205900129,806.4078733921051,csv\Cropped_ROI\20260311-212145_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,1.0,0.01,16,FedAvg,0.05,0.5,224,2,0,Post-Pruning,1,1.0,1.0,1.0,1.0,0.0048607179912086,798.6516366004944,csv\Cropped_ROI\20260311-213556_Cropped_ROI_worker_0.csv,4.0,0.12,0.0,0.48,1654.0,1652.0,184.0
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,1.0,0.01,16,FedAvg,0.05,1.0,224,2,0,Pre-Pruning,2,1.0,1.0,1.0,1.0,0.0036695115362315,802.5131709575653,csv\Cropped_ROI\20260311-214938_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,1.0,0.01,16,FedAvg,0.05,1.0,224,2,0,Post-Pruning,2,1.0,1.0,1.0,1.0,0.0037062931904466,800.4233458042145,csv\Cropped_ROI\20260311-220350_Cropped_ROI_worker_0.csv,4.0,0.12,0.0,0.24,1654.0,1652.0,184.0
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,1.0,0.01,16,FedProx,0.05,0.5,224,2,0,Pre-Pruning,3,1.0,1.0,1.0,1.0,0.0003386456921705,839.4740564823151,csv\Cropped_ROI\20260311-221804_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,1.0,0.01,16,FedProx,0.05,0.5,224,2,0,Post-Pruning,4,1.0,1.0,1.0,1.0,0.0029560746047363,816.4417762756348,csv\Cropped_ROI\20260311-223233_Cropped_ROI_worker_0.csv,4.0,0.6,0.24,0.97,1654.0,1644.0,184.0
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,1.0,0.01,16,FedProx,0.05,1.0,224,2,0,Pre-Pruning,2,1.0,1.0,1.0,1.0,0.0029224055251095,837.2822504043579,csv\Cropped_ROI\20260311-224645_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,1.0,0.01,16,FedProx,0.05,1.0,224,2,0,Post-Pruning,3,1.0,1.0,1.0,1.0,0.0008633704402674,830.0447714328766,csv\Cropped_ROI\20260311-230126_Cropped_ROI_worker_0.csv,4.0,0.91,0.24,1.93,1654.0,1639.0,184.0
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,1.0,0.001,16,FedLC,0.05,0.5,224,2,0,Pre-Pruning,4,1.0,1.0,1.0,1.0,0.0046095175272532,795.2163133621216,csv\Cropped_ROI\20260311-231456_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,1.0,0.001,16,FedLC,0.05,0.5,224,2,0,Post-Pruning,3,1.0,1.0,1.0,1.0,0.0087847224254485,799.6780281066895,csv\Cropped_ROI\20260311-232908_Cropped_ROI_worker_0.csv,4.0,0.79,0.48,1.21,1654.0,1641.0,184.0
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,1.0,0.001,16,FedLC,0.05,1.0,224,2,0,Pre-Pruning,3,1.0,1.0,1.0,1.0,0.0069544846040156,806.3716540336609,csv\Cropped_ROI\20260311-234249_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,1.0,0.001,16,FedLC,0.05,1.0,224,2,0,Post-Pruning,4,1.0,1.0,1.0,1.0,0.0088703736166834,804.3390061855316,csv\Cropped_ROI\20260311-235705_Cropped_ROI_worker_0.csv,4.0,1.15,0.48,1.69,1654.0,1635.0,184.0
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,1.0,0.001,16,FedAvg,0.05,0.5,224,2,0,Pre-Pruning,3,1.0,1.0,1.0,1.0,0.0075711899452194,803.1390314102173,csv\Cropped_ROI\20260312-001042_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,1.0,0.001,16,FedAvg,0.05,0.5,224,2,0,Post-Pruning,11,0.9835637832920444,0.9836956521739132,0.9846393767402012,0.9836956521739132,0.063465708341848,791.0975732803345,csv\Cropped_ROI\20260312-002445_Cropped_ROI_worker_0.csv,4.0,1.75,0.72,2.9,1654.0,1625.0,184.0
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,1.0,0.001,16,FedAvg,0.05,1.0,224,2,0,Pre-Pruning,4,1.0,1.0,1.0,1.0,0.0032124812714755,809.9216935634613,csv\Cropped_ROI\20260312-003829_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,1.0,0.001,16,FedAvg,0.05,1.0,224,2,0,Post-Pruning,4,1.0,1.0,1.0,1.0,0.005481157926387,795.9092025756836,csv\Cropped_ROI\20260312-005238_Cropped_ROI_worker_0.csv,4.0,1.21,0.73,1.93,1654.0,1634.0,184.0
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,1.0,0.001,16,FedProx,0.05,0.5,224,2,0,Pre-Pruning,6,1.0,1.0,1.0,1.0,0.0077067465501149,840.4476521015167,csv\Cropped_ROI\20260312-010652_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,1.0,0.001,16,FedProx,0.05,0.5,224,2,0,Post-Pruning,9,0.9890823629954066,0.9891304347826086,0.9895186335403726,0.9891304347826086,0.0498992392879343,810.3360702991486,csv\Cropped_ROI\20260312-012114_Cropped_ROI_worker_0.csv,4.0,4.78,1.69,7.25,1654.0,1575.0,184.0
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,1.0,0.001,16,FedProx,0.05,1.0,224,2,0,Pre-Pruning,5,1.0,1.0,1.0,1.0,0.0104596046047568,840.4612412452698,csv\Cropped_ROI\20260312-013529_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,1.0,0.001,16,FedProx,0.05,1.0,224,2,0,Post-Pruning,19,0.9945411814977032,0.9945652173913044,0.9947593167701864,0.9945652173913044,0.0115366703261236,807.703861951828,csv\Cropped_ROI\20260312-014949_Cropped_ROI_worker_0.csv,4.0,3.38,1.21,5.31,1654.0,1598.0,184.0
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,1.0,0.0001,16,FedLC,0.05,0.5,224,2,0,Pre-Pruning,16,0.9945836225573714,0.9945652173913044,0.9948369565217392,0.9945652173913044,0.0329386802471202,804.8195188045502,csv\Cropped_ROI\20260312-020328_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,1.0,0.0001,16,FedLC,0.05,0.5,224,2,0,Post-Pruning,8,0.94479952775713,0.9456521739130436,0.94969189978066,0.9456521739130436,0.1388373446205388,761.5916521549225,csv\Cropped_ROI\20260312-021701_Cropped_ROI_worker_0.csv,4.0,7.44,3.87,11.84,1654.0,1531.0,184.0
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,1.0,0.0001,16,FedLC,0.05,1.0,224,2,0,Pre-Pruning,15,0.9945836225573714,0.9945652173913044,0.9948369565217392,0.9945652173913044,0.0355967028349961,813.8901534080505,csv\Cropped_ROI\20260312-023100_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,1.0,0.0001,16,FedLC,0.05,1.0,224,2,0,Post-Pruning,13,0.9726461462874506,0.9728260869565216,0.9736619785345424,0.9728260869565216,0.107135785865071,771.2324464321136,csv\Cropped_ROI\20260312-024443_Cropped_ROI_worker_0.csv,4.0,5.2,3.38,7.49,1654.0,1568.0,184.0
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,1.0,0.0001,16,FedAvg,0.05,0.5,224,2,0,Pre-Pruning,18,1.0,1.0,1.0,1.0,0.0229105058774028,800.6562025547028,csv\Cropped_ROI\20260312-025818_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,1.0,0.0001,16,FedAvg,0.05,0.5,224,2,0,Post-Pruning,16,0.9560721024822856,0.9565217391304348,0.958988065491064,0.9565217391304348,0.1185829520792416,754.8567397594452,csv\Cropped_ROI\20260312-031144_Cropped_ROI_worker_0.csv,4.0,7.68,5.08,10.87,1654.0,1527.0,184.0
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,1.0,0.0001,16,FedAvg,0.05,1.0,224,2,0,Pre-Pruning,17,0.9945836225573714,0.9945652173913044,0.9948369565217392,0.9945652173913044,0.0297719133693886,798.022253036499,csv\Cropped_ROI\20260312-032517_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,1.0,0.0001,16,FedAvg,0.05,1.0,224,2,0,Post-Pruning,15,0.9560721024822856,0.9565217391304348,0.958988065491064,0.9565217391304348,0.1198023333133238,765.9361846446991,csv\Cropped_ROI\20260312-033854_Cropped_ROI_worker_0.csv,4.0,4.78,2.42,6.76,1654.0,1575.0,184.0
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,1.0,0.0001,16,FedProx,0.05,0.5,224,2,0,Pre-Pruning,19,0.9945836225573714,0.9945652173913044,0.9948369565217392,0.9945652173913044,0.0382702848064186,833.4755373001099,csv\Cropped_ROI\20260312-035302_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,1.0,0.0001,16,FedProx,0.05,0.5,224,2,0,Post-Pruning,19,0.9450151937336656,0.9456521739130436,0.949206848188809,0.9456521739130436,0.1477101241926784,743.1407074928284,csv\Cropped_ROI\20260312-040616_Cropped_ROI_worker_0.csv,4.0,12.52,6.78,25.42,1654.0,1447.0,184.0
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,1.0,0.0001,16,FedProx,0.05,1.0,224,2,0,Pre-Pruning,11,0.9891248040550747,0.9891304347826086,0.9895962732919256,0.9891304347826086,0.0741048090402846,840.916440486908,csv\Cropped_ROI\20260312-042031_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,EfficientFormer_L1,no_encryption,cuda,20,3,4,1.0,0.0001,16,FedProx,0.05,1.0,224,2,0,Post-Pruning,19,0.9560721024822855,0.9565217391304348,0.9589880654910641,0.9565217391304348,0.1260302740189692,801.670560836792,csv\Cropped_ROI\20260312-043443_Cropped_ROI_worker_0.csv,4.0,5.32,2.91,7.49,1654.0,1566.0,184.0
